year,parent_entity,Stock Ticker,US_Company,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1991,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,6.968,Million bbl/yr,2.588107628,0.041266424,0.009919163,0,0.13939117,0.190576757,2.778684385,OGJ100
1991,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,18.4,Million bbl/yr,6.834268134,0.10896989,0.026192968,0,0.368082309,0.503245168,7.337513303,OGJ100
1991,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,72,Million bbl/yr,26.74278835,0.426403919,0.102494223,0,1.440322081,1.969220223,28.71200858,OGJ100
1991,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,27.9,Million bbl/yr,10.36283049,0.165231519,0.039716512,0,0.558124806,0.763072836,11.12590332,OGJ100
1992,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,62.04322034,Million bbl/yr,23.04456542,0.367437115,0.08832044,0,1.241141947,1.696899503,24.74146492,No source as data is interpolated
1992,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,7.128,Million bbl/yr,2.647536047,0.042213988,0.010146928,0,0.142591886,0.194952802,2.842488849,OGJ100
1992,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,18.5,Million bbl/yr,6.871410896,0.109562118,0.026335321,0,0.370082757,0.505980196,7.377391092,OGJ100
1992,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,71,Million bbl/yr,26.37136074,0.420481642,0.101070693,0,1.420317607,1.941869942,28.31323068,OGJ100
1992,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,31.8,Million bbl/yr,11.81139819,0.188328398,0.045268282,0,0.636142252,0.869738932,12.68113712,OGJ100
1992,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,1.978,Million bbl/yr,0.734683824,0.011714263,0.002815744,0,0.039568848,0.054098856,0.78878268,OGJ100
1993,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,58.70268362,Million bbl/yr,21.80379783,0.347653533,0.083565083,0,1.17431627,1.605534885,23.40933271,No source as data is interpolated
1993,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,10.5,Million bbl/yr,3.899989968,0.062183905,0.014947074,0,0.21004697,0.287177949,4.187167917,OGJ100
1993,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,19.4,Million bbl/yr,7.20569575,0.114892167,0.027616499,0,0.388086783,0.530595449,7.736291199,OGJ100
1993,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,79,Million bbl/yr,29.34278166,0.467859855,0.11245894,0,1.580353394,2.160672189,31.50345385,OGJ100
1993,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,31.9,Million bbl/yr,11.84854095,0.188920625,0.045410635,0,0.6381427,0.87247396,12.72101491,OGJ100
1993,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,4.785,Million bbl/yr,1.777281143,0.028338094,0.006811595,0,0.095721405,0.130871094,1.908152237,OGJ100
1994,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,55.3621469,Million bbl/yr,20.56303024,0.32786995,0.078809726,0,1.107490592,1.514170268,22.07720051,No source as data is interpolated
1994,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,11.7,Million bbl/yr,4.345703107,0.069290637,0.016655311,0,0.234052338,0.319998286,4.665701393,OGJ100
1994,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,24.6,Million bbl/yr,9.137119354,0.145688006,0.03501886,0,0.492110044,0.67281691,9.809936263,OGJ100
1994,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,87,Million bbl/yr,32.31420259,0.515238069,0.123847187,0,1.740389181,2.379474436,34.69367703,OGJ100
1994,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,30.7,Million bbl/yr,11.40282781,0.181813893,0.043702398,0,0.614137332,0.839653623,12.24248143,OGJ100
1994,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,6.657,Million bbl/yr,2.47259364,0.039424596,0.009476445,0,0.133169779,0.18207082,2.654664459,OGJ100
1994,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,1.664,Million bbl/yr,0.618055553,0.009854668,0.002368755,0,0.033287444,0.045510867,0.66356642,Annual Reports (various years)
1995,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,52.02161017,Million bbl/yr,19.32226265,0.308086367,0.074054369,0,1.040664914,1.42280565,20.7450683,No source as data is interpolated
1995,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,11,Million bbl/yr,4.085703776,0.065145043,0.01565884,0,0.220049207,0.30085309,4.386556866,OGJ100
1995,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,26,Million bbl/yr,9.657118016,0.153979193,0.037011803,0,0.520116307,0.711107303,10.36822532,OGJ100
1995,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,101,Million bbl/yr,37.51418922,0.598149942,0.143776619,0,2.020451808,2.762378368,40.27656758,OGJ100
1995,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,26,Million bbl/yr,9.657118016,0.153979193,0.037011803,0,0.520116307,0.711107303,10.36822532,OGJ100
1995,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,7.608,Million bbl/yr,2.825821303,0.045056681,0.010830223,0,0.152194033,0.208080937,3.033902239,OGJ100
1995,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,1.582,Million bbl/yr,0.587598489,0.009369042,0.002252026,0,0.031647077,0.043268144,0.630866633,Annual Reports (various years)
1996,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,48.68107345,Million bbl/yr,18.08149506,0.288302785,0.069299011,0,0.973839236,1.331441032,19.41293609,No source as data is interpolated
1996,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,10.2,Million bbl/yr,3.788561683,0.060407222,0.014520015,0,0.204045628,0.278972865,4.067534548,OGJ100
1996,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,25,Million bbl/yr,9.2856904,0.148056916,0.035588272,0,0.500111834,0.683757022,9.969447422,OGJ100
1996,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,105,Million bbl/yr,38.99989968,0.621839048,0.149470743,0,2.100469701,2.871779492,41.87167917,OGJ100
1996,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,32,Million bbl/yr,11.88568371,0.189512853,0.045552988,0,0.640143147,0.875208988,12.7608927,OGJ100
1996,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,11.94,Million bbl/yr,4.434845735,0.070711983,0.016996959,0,0.238853412,0.326562354,4.761408089,OGJ100
1996,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,1.923,Million bbl/yr,0.714255306,0.011388538,0.00273745,0,0.038468602,0.05259459,0.766849896,Annual Reports (various years)
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Oryx Energy,Oil & NGL,45.34053672,Million bbl/yr,16.84072746,0.268519202,0.064543654,0,0.907013558,1.240076414,18.08080388,No source as data is interpolated
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,14.5,Million bbl/yr,5.385700432,0.085873011,0.020641198,0,0.290064863,0.396579073,5.782279505,OGJ100
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,21,Million bbl/yr,7.799979936,0.12436781,0.029894149,0,0.42009394,0.574355898,8.374335834,OGJ100
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,101,Million bbl/yr,37.51418922,0.598149942,0.143776619,0,2.020451808,2.762378368,40.27656758,OGJ100
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,33.3,Million bbl/yr,12.36853961,0.197211813,0.047403578,0,0.666148962,0.910764353,13.27930397,OGJ100
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,15.46,Million bbl/yr,5.742270943,0.091558397,0.022007787,0,0.309269158,0.422835342,6.165106286,OGJ100
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.154,Million bbl/yr,0.057199853,0.000912031,0.000219224,0,0.003080689,0.004211943,0.061411796,OGJ100
1997,Occidental Petroleum,OXY,1,Investor-owned Company,Berkley Petroleum,Oil & NGL,1,Million bbl/yr,0.371427616,0.005922277,0.001423531,0,0.020004473,0.027350281,0.398777897,Annual Reports (various years)
1997,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,2.4,Million bbl/yr,0.891426278,0.014213464,0.003416474,0,0.048010736,0.065640674,0.957066953,Annual Reports (various years)
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,17.8,Million bbl/yr,6.611411565,0.105416524,0.02533885,0,0.356079625,0.486835,7.098246564,OGJ100
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,63,Million bbl/yr,23.39993981,0.373103429,0.089682446,0,1.260281821,1.723067695,25.1230075,OGJ100
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,117,Million bbl/yr,43.45703107,0.692906368,0.166553113,0,2.340523381,3.199982862,46.65701393,OGJ100
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,62,Million bbl/yr,23.02851219,0.367181152,0.088258915,0,1.240277347,1.695717414,24.72422961,OGJ100
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,16.43,Million bbl/yr,6.102555731,0.097303005,0.023388612,0,0.328673497,0.449365115,6.551920846,OGJ100
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.117,Million bbl/yr,0.043457031,0.000692906,0.000166553,0,0.002340523,0.003199983,0.046657014,OGJ100
1998,Occidental Petroleum,OXY,1,Investor-owned Company,Berkley Petroleum,Oil & NGL,3.3,Million bbl/yr,1.225711133,0.019543513,0.004697652,0,0.066014762,0.090255927,1.31596706,Annual Reports (various years)
1998,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,2.63,Million bbl/yr,0.97685463,0.015575588,0.003743886,0,0.052611765,0.071931239,1.048785869,Annual Reports (various years)
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,21.1,Million bbl/yr,7.837122698,0.124960037,0.030036502,0,0.422094388,0.577090926,8.414213624,OGJ100
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,72,Million bbl/yr,26.74278835,0.426403919,0.102494223,0,1.440322081,1.969220223,28.71200858,OGJ100
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,112,Million bbl/yr,41.59989299,0.663294985,0.159435459,0,2.240501014,3.063231458,44.66312445,OGJ100
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Union Pacific Resources,Oil & NGL,53,Million bbl/yr,19.68566365,0.313880663,0.075447137,0,1.060237087,1.449564886,21.13522853,OGJ100
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,16.88,Million bbl/yr,6.269698158,0.09996803,0.024029201,0,0.33767551,0.461672741,6.731370899,OGJ100
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.112,Million bbl/yr,0.041599893,0.000663295,0.000159435,0,0.002240501,0.003063231,0.044663124,OGJ100
1999,Occidental Petroleum,OXY,1,Investor-owned Company,Berkley Petroleum,Oil & NGL,4,Million bbl/yr,1.485710464,0.023689107,0.005694124,0,0.080017893,0.109401124,1.595111588,Annual Reports (various years)
1999,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,2.41,Million bbl/yr,0.895140555,0.014272687,0.003430709,0,0.048210781,0.065914177,0.961054731,Annual Reports (various years)
2000,Occidental Petroleum,OXY,1,Investor-owned Company,Berkley Petroleum,Oil & NGL,4,Million bbl/yr,1.485710464,0.023689107,0.005694124,0,0.080017893,0.109401124,1.595111588,No source as data is interpolated
2000,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,47,Million bbl/yr,17.45709795,0.278347003,0.066905951,0,0.940210247,1.285463201,18.74256115,OGJ100
2000,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,75.555,Million bbl/yr,28.06321353,0.447457612,0.107554876,0,1.511437983,2.066450472,30.129664,OGJ100
2000,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,125,Million bbl/yr,46.428452,0.740284581,0.17794136,0,2.500559168,3.418785109,49.84723711,OGJ100
2000,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,19.86,Million bbl/yr,7.376552454,0.117616414,0.028271323,0,0.397288841,0.543176578,7.919729032,OGJ100
2000,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.028,Million bbl/yr,0.010399973,0.000165824,0.0000399,0,0.000560125,0.000765808,0.011165781,OGJ100
2000,Occidental Petroleum,OXY,1,Investor-owned Company,HS Resources,Oil & NGL,2.89,Million bbl/yr,1.07342581,0.01711538,0.004114004,0,0.057812928,0.079042312,1.152468122,Annual Reports (various years)
2001,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.0405,Million bbl/yr,0.015042818,0.000239852,0.0000577,0,0.000810181,0.001107686,0.016150505,No source as data is interpolated
2001,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,85,Million bbl/yr,31.57134736,0.503393515,0.121000125,0,1.700380234,2.324773874,33.89612123,OGJ100
2001,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,72.27,Million bbl/yr,26.84307381,0.428002934,0.102878577,0,1.445723288,1.976604799,28.81967861,OGJ100
2001,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,112,Million bbl/yr,41.59989299,0.663294985,0.159435459,0,2.240501014,3.063231458,44.66312445,OGJ100
2001,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,21.97,Million bbl/yr,8.160264724,0.130112418,0.031274973,0,0.439498279,0.600885671,8.761150394,OGJ100
2001,Occidental Petroleum,OXY,1,Investor-owned Company,Westport Resources,Oil & NGL,4.929,Million bbl/yr,1.830766719,0.029190902,0.007016584,0,0.098602049,0.134809534,1.965576254,Annual Reports (various years)
2002,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,89,Million bbl/yr,33.05705782,0.527082622,0.126694248,0,1.780398127,2.434174998,35.49123282,OGJ100
2002,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,69.715,Million bbl/yr,25.89407625,0.412871517,0.099241455,0,1.394611859,1.906724831,27.80080108,OGJ100
2002,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,150,Million bbl/yr,55.7141424,0.888341498,0.213529632,0,3.000671001,4.102542131,59.81668453,OGJ100
2002,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,20.86,Million bbl/yr,7.74798007,0.123538691,0.029694854,0,0.417293314,0.570526859,8.318506929,OGJ100
2002,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.053,Million bbl/yr,0.019685664,0.000313881,0.0000754,0,0.001060237,0.001449565,0.021135229,OGJ100
2002,Occidental Petroleum,OXY,1,Investor-owned Company,Westport Resources,Oil & NGL,7.927,Million bbl/yr,2.944306712,0.046945887,0.011284329,0,0.15857546,0.216805676,3.161112389,Annual Reports (various years)
2003,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,85,Million bbl/yr,31.57134736,0.503393515,0.121000125,0,1.700380234,2.324773874,33.89612123,OGJ100
2003,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,54.75,Million bbl/yr,20.33566198,0.324244647,0.077938316,0,1.095244915,1.497427878,21.83308985,OGJ100
2003,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,163,Million bbl/yr,60.54270141,0.965331094,0.232035534,0,3.260729155,4.458095783,65.00079719,OGJ100
2003,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,18.03,Million bbl/yr,6.696839916,0.106778648,0.025666262,0,0.360680654,0.493125564,7.189965481,OGJ100
2003,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.075,Million bbl/yr,0.027857071,0.000444171,0.000106765,0,0.001500336,0.002051271,0.029908342,OGJ100
2003,Occidental Petroleum,OXY,1,Investor-owned Company,Westport Resources,Oil & NGL,8.175,Million bbl/yr,3.036420761,0.048414612,0.011637365,0,0.16353657,0.223588546,3.260009307,Annual Reports (various years)
2004,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,85,Million bbl/yr,31.57134736,0.503393515,0.121000125,0,1.700380234,2.324773874,33.89612123,OGJ100
2004,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,58,Million bbl/yr,21.54280173,0.343492046,0.082564791,0,1.160259454,1.586316291,23.12911802,OGJ100
2004,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,168,Million bbl/yr,62.39983949,0.994942477,0.239153188,0,3.360751521,4.594847187,66.99468668,OGJ100
2004,Occidental Petroleum,OXY,1,Investor-owned Company,Vintage Petroleum,Oil & NGL,17.49,Million bbl/yr,6.496269004,0.103580619,0.024897555,0,0.349878239,0.478356413,6.974625416,OGJ100
2004,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.097,Million bbl/yr,0.036028479,0.000574461,0.000138082,0,0.001940434,0.002652977,0.038681456,OGJ100
2005,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,72,Million bbl/yr,26.74278835,0.426403919,0.102494223,0,1.440322081,1.969220223,28.71200858,OGJ100
2005,Occidental Petroleum,OXY,1,Investor-owned Company,Kerr-McGee,Oil & NGL,59,Million bbl/yr,21.91422934,0.349414322,0.083988322,0,1.180263927,1.613666572,23.52789592,OGJ100
2005,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,252,Million bbl/yr,93.59975923,1.492413716,0.358729782,0,5.041127282,6.892270781,100.49203,OGJ100
2005,Occidental Petroleum,OXY,1,Investor-owned Company,Western Gas Resources,Oil & NGL,0.124,Million bbl/yr,0.046057024,0.000734362,0.000176518,0,0.002480555,0.003391435,0.049448459,OGJ100
2006,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,86,Million bbl/yr,31.94277498,0.509315792,0.122423656,0,1.720384707,2.352124155,34.29489913,OGJ100
2006,Occidental Petroleum,OXY,1,Investor-owned Company,Occidental Petroleum,Oil & NGL,142,Million bbl/yr,52.74272147,0.840963285,0.202141385,0,2.840635215,3.883739884,56.62646136,OGJ100
2007,Occidental Petroleum,OXY,1,Investor-owned Company,Anadarko,Oil & NGL,96,Million bbl/yr,35.65705114,0.568538559,0.136658965,0,1.920429441,2.625626964,38.2826781,OGJ100
